"price","dist1","dist2","dist3","rooms","square","floor","type1","type2","type3"
"18 000 грн","Нова забудова","Голосіївський","Київ","1 кімната","45 / 20 / 20 м²","поверх 4 з 4","","",""
"18 000 грн","Звіринець","Печерський","Київ","2 кімнати","44.3 / 30.8 / 7.5 м²","поверх 4 з 5","хрущівка","панельні","1961"
"13 000 грн","Теремки-2","Голосіївський","Київ","1 кімната","45 / 18 / 9 м²","поверх 2 з 18","АППС-люкс","утеплена панель","2005"
"15 000 грн","ЖК Рів'єра Ріверсайд","Дарницький","Київ","1 кімната","36 / 15 / 10 м²","поверх 7 з 10","","",""
"17 000 грн","Липки","Печерський","Київ","1 кімната","40 / 20 / 5 м²","поверх 1 з 5","сталінка","цегляний будинок","1962"
"83 972 грн","ЖК Chicago Central House","Нова забудова","Голосіївський","2 кімнати","60 / 15 / 25 м²","поверх 10 з 23","спец. проект","монолітно-каркасний","2019"
"9 000 грн","Сирець","Шевченківський","Київ","2 кімнати","45 / 27 / 7 м²","поверх 4 з 5","сталінка","цегляний будинок","1961"
"41 986 грн","ЖК Сонячна брама","Голосіїво","Голосіївський","2 кімнати","84 / 40 / 16 м²","поверх 14 з 15","спец. проект","монолітно-каркасний","2014"
"19 085 грн","ЖК Рів'єра","Дарницький","Київ","2 кімнати","54 / 30 / 12 м²","поверх 8 з 10","спец. проект","монолітно-каркасний","2017"
"15 000 грн","Осокорки","Дарницький","Київ","2 кімнати","79 / 50 / 12 м²","поверх 16 з 16","спец. проект","цегляний будинок","1999"
"23 000 грн","ЖК Славутич","Позняки","Дарницький","2 кімнати","45 / 15 / 18 м²","поверх 15 з 26","спец. проект","монолітно-каркасний","2018"
"17 000 грн","ЖК Respublika","Теремки","Голосіївський","1 кімната","35 / 1 / 1 м²","поверх 6 з 9","","",""
"9 000 грн","Деміївка","Голосіївський","Київ","1 кімната","39 / 17 / 12 м²","поверх 9 з 14","серія 87","цегляний будинок","1979"
"10 000 грн","Оболонь","Оболонський","Київ","2 кімнати","55 / 33 / 7 м²","поверх 5 з 9","чеський проект","панельні","1976"
"7 900 грн","Нивки","Шевченківський","Київ","2 кімнати","46 / 30 / 7 м²","поверх 3 з 5","хрущівка","цегляний будинок","1959"
"20 000 грн","Нивки","Шевченківський","Київ","1 кімната","36 / 12 / 10 м²","поверх 19 з 25","","",""
"9 000 грн","Осокорки","Дарницький","Київ","1 кімната","45 / 18 / 11 м²","поверх 9 з 18","спец. проект","утеплена панель","2001"
"38 169 грн","Липки","Печерський","Київ","2 кімнати","53 / 20 / 25 м²","поверх 3 з 5","сталінка","цегляний будинок","1932"
"12 000 грн","Шулявка","Шевченківський","Київ","2 кімнати","45 / 24 / 6 м²","поверх 4 з 5","хрущівка","цегляний будинок","1959"
"18 000 грн","ЖМ Патріотика","Осокорки","Дарницький","2 кімнати","70 / 50 / 12 м²","поверх 20 з 25","спец. проект","панельні","2016"
"10 999 грн","Голосіїво","Голосіївський","Київ","1 кімната","39 / 19 / 10 м²","поверх 6 з 6","спец. проект","цегляний будинок","1997"
"9 000 грн","Сирець","Шевченківський","Київ","1 кімната","30 / 17 / 5 м²","поверх 2 з 5","гостинка","цегляний будинок","1972"
"13 500 грн","ЖК вул. Данила Щербаківського (Щербакова), 16","Нивки","Шевченківський","1 кімната","40 / 25 / 5 м²","поверх 4 з 7","спец. проект","монолітно-каркасний","2014"
"13 000 грн","ЖК Наш будинок","Ґалаґани","Святошинський","1 кімната","35 / 16 / 12 м²","поверх 8 з 17","","",""
"35 000 грн","ЖК Новопечерська Вежа","Звіринець","Печерський","1 кімната","53 / 16 / 19 м²","поверх 4 з 24","спец. проект","монолітно-каркасний","2020"
"25 000 грн","ЖК Respublika","Теремки","Голосіївський","1 кімната","43 / 13.6 / 16 м²","поверх 7 з 9","2021","",""
"9 500 грн","Оболонь","Оболонський","Київ","1 кімната","36 / 18 / 8 м²","поверх 5 з 9","серія 134","утеплена панель","1979"
"12 000 грн","Нова забудова","Печерський","Київ","2 кімнати","56 / 32 / 9 м²","поверх 5 з 5","сталінка","цегляний будинок","1948"
"12 000 грн","ЖК The Lakes","Голосіївський","Київ","1 кімната","44 / 18 / 9 м²","поверх 22 з 25","АППС","утеплена панель","2018"
"49 500 грн","ЖК RiverStone","Позняки","Дарницький","2 кімнати","88 / 40 / 30 м²","поверх 13 з 23","спец. проект","монолітно-каркасний","2012"
"40 078 грн","ЖК вул. Богдана Хмельницького, 58а","Історичний центр","Шевченківський","1 кімната","64 / 50 / 13 м²","поверх 13 з 27","спец. проект","монолітно-каркасний","2013"
"10 000 грн","Шулявка","Шевченківський","Київ","1 кімната","39 / 23 / 7 м²","поверх 4 з 9","совмін","цегляний будинок","1970"
"17 000 грн","ЖК Елегант","Нова забудова","Шевченківський","1 кімната","33 / 20 / 8 м²","поверх 13 з 32","спец. проект","монолітно-каркасний","2013"
"41 986 грн","ЖК вул. Підвисоцького, 4в","Чорна Гора","Печерський","2 кімнати","55 / 20 / 25 м²","поверх 12 з 24","спец. проект","монолітно-каркасний","2017"
"13 900 грн","Шулявка","Солом'янський","Київ","2 кімнати","49 / 30 / 10 м²","поверх 2 з 9","серія 87","цегляний будинок","1974"
