"price","dist1","dist2","dist3","rooms","square","floor","type1","type2","type3"
"17 000 грн","ЖК вул. Єлизавети Чавдар, 3, 5, 7, 9","Осокорки","Дарницький","1 кімната","48 / 18 / 14 м²","поверх 4 з 25","спец. проект","монолітно-каркасний","2008"
"14 000 грн","Нижній Печерськ","Печерський","Київ","2 кімнати","48 / 30 / 7 м²","поверх 3 з 5","хрущівка","цегляний будинок","1962"
"65 110 грн","ЖК Бульвар Фонтанів","Нижній Печерськ","Печерський","2 кімнати","63 / 40 / 22 м²","поверх 9 з 20","спец. проект","монолітно-каркасний","2019"
"32 555 грн","ЖК Central Park","Нова забудова","Печерський","2 кімнати","56 / 25 / 16 м²","поверх 11 з 24","","",""
"7 500 грн","Ґалаґани","Шевченківський","Київ","1 кімната","34 / 18 / 7 м²","поверх 6 з 9","цегляний будинок","",""
"8 000 грн","Солдатська слобідка","Шевченківський","Київ","1 кімната","30 / 25 / 4 м²","поверх 3 з 5","сталінка","цегляний будинок","1959"
"20 000 грн","ЖК пр. Академіка Палладіна, 18/30","Академмістечко","Святошинський","2 кімнати","70 / 37 / 17 м²","поверх 13 з 22","спец. проект","цегляний будинок","2005"
"16 000 грн","ЖК Лебединий","Позняки","Дарницький","1 кімната","42 / 24 / 16 м²","поверх 22 з 25","спец. проект","монолітно-каркасний","2019"
"15 000 грн","ЖК вул. Краківська, 13","Соцмісто","Дніпровський","1 кімната","55 / 25 / 12 м²","поверх 5 з 16","серія Т","утеплена панель","2009"
"45 960 грн","ЖК Ярославів Град","Шевченківський","Київ","1 кімната","50 / 25 / 18 м²","поверх 8 з 8","2020","",""
"6 000 грн","Біличі","Святошинський","Київ","1 кімната","12 / 8 / 3 м²","поверх 1 з 9","серія 96","утеплена панель","1990"
"13 000 грн","Солом'янка","Солом'янський","Київ","2 кімнати","59 / 30.4 / 8 м²","поверх 9 з 18","спец. проект","цегляний будинок","1991"
"20 000 грн","ЖК RiverStone","Позняки","Дарницький","1 кімната","58 / 23 / 14 м²","поверх 7 з 25","спец. проект","монолітно-каркасний","2012"
"12 000 грн","Біличі","Святошинський","Київ","2 кімнати","51 / 30 / 8 м²","поверх 2 з 10","серія 96","утеплена панель","1990"
"38 300 грн","Київ","","","1 кімната","53 / 16 / 20 м²","поверх 28 з 35","","",""
"14 000 грн","ЖК Ліко-Град 3","Теремки-2","Голосіївський","2 кімнати","53 / 29 / 12 м²","поверх 9 з 18","спец. проект","монолітно-каркасний","2014"
"24 500 грн","Нижній Печерськ","Печерський","Київ","2 кімнати","65 / 30 / 23 м²","поверх 5 з 25","","",""
"19 000 грн","ЖК Метрополія","Харьківський","Дарницький","2 кімнати","60 / 40 / 10 м²","поверх 15 з 26","","",""
"14 500 грн","ЖК Харківський","Харьківський","Дарницький","1 кімната","40 / 20 / 9 м²","поверх 8 з 10","спец. проект","цегляний будинок","2018"
"38 300 грн","ЖК Ярославів Град","Шевченківський","Київ","1 кімната","49 / 25 / 6 м²","поверх 14 з 19","","",""
"20 500 грн","ЖК просп. Героїв Сталінграда, 55","Оболонь","Оболонський","2 кімнати","89 / 57 / 20 м²","поверх 20 з 24","спец. проект","монолітно-каркасний","2010"
"12 000 грн","Лук'янівка","Шевченківський","Київ","2 кімнати","55 / 28 / 7 м²","поверх 5 з 16","","",""
"15 000 грн","Соцмісто","Дніпровський","Київ","2 кімнати","40 / 24 / 7 м²","поверх 2 з 5","хрущівка","панельні","1962"
"34 470 грн","ЖК RiverStone","Позняки","Дарницький","2 кімнати","60 / 17 / 23 м²","поверх 12 з 22","спец. проект","монолітно-каркасний","2016"
"49 790 грн","Чорна Гора","Печерський","Київ","2 кімнати","120 / 85 / 8 м²","поверх 8 з 24","сталінка","цегляний будинок","1960"
"53 620 грн","Черепанова гора","Печерський","Київ","2 кімнати","100 / 70 / 30 м²","поверх 20 з 25","цегляний будинок","",""
"9 800 грн","Оболонь","Оболонський","Київ","2 кімнати","52 / 30 / 7 м²","поверх 5 з 9","серія 134","утеплена панель","1978"
"10 000 грн","Деміївка","Голосіївський","Київ","1 кімната","40 / 24 / 8 м²","поверх 3 з 9","гостинка","цегляний будинок","1979"
"17 500 грн","Лівобережний масив","Дніпровський","Київ","2 кімнати","77 / 40 / 12 м²","поверх 11 з 17","спец. проект","монолітно-каркасний","2003"
"30 640 грн","Історичний центр","Шевченківський","Київ","1 кімната","45 / 30 / 10 м²","поверх 9 з 9","дореволюційний","цегляний будинок","1907"
"7 000 грн","Святошино","Святошинський","Київ","1 кімната","32 / 16 / 7 м²","поверх 5 з 9","гостинка","цегляний будинок","1979"
"9 000 грн","Соцмісто","Дніпровський","Київ","1 кімната","34 / 1 / 1 м²","поверх 2 з 5","хрущівка","цегляний будинок",""
"28 000 грн","ЖК Зарічний","Позняки","Дарницький","2 кімнати","63 / 43 / 12 м²","поверх 8 з 25","спец. проект","монолітно-каркасний","2015"
"61 280 грн","ЖК Chicago Central House","Нова забудова","Голосіївський","2 кімнати","65 / 27 / 18 м²","поверх 12 з 25","спец. проект","монолітно-каркасний","2019"
